,filedir,S_id,label
3519,./image_patches/high\S26\patch111.png,S26,high
3520,./image_patches/high\S26\patch112.png,S26,high
3521,./image_patches/high\S26\patch113.png,S26,high
3522,./image_patches/high\S26\patch114.png,S26,high
3523,./image_patches/high\S26\patch115.png,S26,high
3524,./image_patches/high\S26\patch116.png,S26,high
3525,./image_patches/high\S26\patch117.png,S26,high
3526,./image_patches/high\S26\patch118.png,S26,high
3527,./image_patches/high\S26\patch119.png,S26,high
3528,./image_patches/high\S26\patch12.png,S26,high
3529,./image_patches/high\S26\patch120.png,S26,high
3530,./image_patches/high\S26\patch121.png,S26,high
3531,./image_patches/high\S26\patch122.png,S26,high
3532,./image_patches/high\S26\patch123.png,S26,high
3533,./image_patches/high\S26\patch124.png,S26,high
3534,./image_patches/high\S26\patch125.png,S26,high
3535,./image_patches/high\S26\patch126.png,S26,high
3536,./image_patches/high\S26\patch127.png,S26,high
3537,./image_patches/high\S26\patch128.png,S26,high
3538,./image_patches/high\S26\patch129.png,S26,high
3539,./image_patches/high\S26\patch13.png,S26,high
3540,./image_patches/high\S26\patch130.png,S26,high
3541,./image_patches/high\S26\patch131.png,S26,high
3542,./image_patches/high\S26\patch132.png,S26,high
3543,./image_patches/high\S26\patch133.png,S26,high
3544,./image_patches/high\S26\patch134.png,S26,high
3545,./image_patches/high\S26\patch135.png,S26,high
3546,./image_patches/high\S26\patch136.png,S26,high
3547,./image_patches/high\S26\patch137.png,S26,high
3548,./image_patches/high\S26\patch138.png,S26,high
3549,./image_patches/high\S26\patch139.png,S26,high
3550,./image_patches/high\S26\patch14.png,S26,high
3551,./image_patches/high\S26\patch140.png,S26,high
3552,./image_patches/high\S26\patch141.png,S26,high
3553,./image_patches/high\S26\patch142.png,S26,high
3554,./image_patches/high\S26\patch143.png,S26,high
3555,./image_patches/high\S26\patch144.png,S26,high
3556,./image_patches/high\S26\patch145.png,S26,high
3557,./image_patches/high\S26\patch146.png,S26,high
3558,./image_patches/high\S26\patch147.png,S26,high
3559,./image_patches/high\S26\patch148.png,S26,high
3560,./image_patches/high\S26\patch149.png,S26,high
3561,./image_patches/high\S26\patch15.png,S26,high
3562,./image_patches/high\S26\patch150.png,S26,high
3563,./image_patches/high\S26\patch151.png,S26,high
3564,./image_patches/high\S26\patch152.png,S26,high
3565,./image_patches/high\S26\patch153.png,S26,high
3566,./image_patches/high\S26\patch154.png,S26,high
3567,./image_patches/high\S26\patch155.png,S26,high
3568,./image_patches/high\S26\patch156.png,S26,high
3569,./image_patches/high\S26\patch157.png,S26,high
3570,./image_patches/high\S26\patch158.png,S26,high
3571,./image_patches/high\S26\patch159.png,S26,high
3572,./image_patches/high\S26\patch16.png,S26,high
3573,./image_patches/high\S26\patch160.png,S26,high
3574,./image_patches/high\S26\patch161.png,S26,high
3575,./image_patches/high\S26\patch162.png,S26,high
3576,./image_patches/high\S26\patch163.png,S26,high
3577,./image_patches/high\S26\patch164.png,S26,high
3578,./image_patches/high\S26\patch165.png,S26,high
3579,./image_patches/high\S26\patch166.png,S26,high
3580,./image_patches/high\S26\patch167.png,S26,high
3581,./image_patches/high\S26\patch168.png,S26,high
3582,./image_patches/high\S26\patch169.png,S26,high
3583,./image_patches/high\S26\patch17.png,S26,high
3584,./image_patches/high\S26\patch170.png,S26,high
3585,./image_patches/high\S26\patch171.png,S26,high
3586,./image_patches/high\S26\patch172.png,S26,high
3587,./image_patches/high\S26\patch173.png,S26,high
3588,./image_patches/high\S26\patch174.png,S26,high
3589,./image_patches/high\S26\patch175.png,S26,high
3590,./image_patches/high\S26\patch176.png,S26,high
3591,./image_patches/high\S26\patch177.png,S26,high
3592,./image_patches/high\S26\patch178.png,S26,high
3593,./image_patches/high\S26\patch179.png,S26,high
3594,./image_patches/high\S26\patch18.png,S26,high
3595,./image_patches/high\S26\patch180.png,S26,high
3596,./image_patches/high\S26\patch181.png,S26,high
3597,./image_patches/high\S26\patch182.png,S26,high
3598,./image_patches/high\S26\patch183.png,S26,high
3599,./image_patches/high\S26\patch184.png,S26,high
3600,./image_patches/high\S26\patch185.png,S26,high
3601,./image_patches/high\S26\patch186.png,S26,high
3602,./image_patches/high\S26\patch187.png,S26,high
3603,./image_patches/high\S26\patch188.png,S26,high
3604,./image_patches/high\S26\patch189.png,S26,high
3605,./image_patches/high\S26\patch19.png,S26,high
3606,./image_patches/high\S26\patch190.png,S26,high
3607,./image_patches/high\S26\patch191.png,S26,high
3608,./image_patches/high\S26\patch192.png,S26,high
3609,./image_patches/high\S26\patch193.png,S26,high
3610,./image_patches/high\S26\patch194.png,S26,high
3611,./image_patches/high\S26\patch195.png,S26,high
3612,./image_patches/high\S26\patch196.png,S26,high
3613,./image_patches/high\S26\patch197.png,S26,high
3614,./image_patches/high\S26\patch198.png,S26,high
3615,./image_patches/high\S26\patch199.png,S26,high
3616,./image_patches/high\S26\patch20.png,S26,high
3617,./image_patches/high\S26\patch200.png,S26,high
3618,./image_patches/high\S26\patch201.png,S26,high
3619,./image_patches/high\S26\patch202.png,S26,high
3620,./image_patches/high\S26\patch203.png,S26,high
3621,./image_patches/high\S26\patch204.png,S26,high
3622,./image_patches/high\S26\patch205.png,S26,high
3623,./image_patches/high\S26\patch206.png,S26,high
3624,./image_patches/high\S26\patch207.png,S26,high
3625,./image_patches/high\S26\patch208.png,S26,high
3626,./image_patches/high\S26\patch209.png,S26,high
3627,./image_patches/high\S26\patch21.png,S26,high
3628,./image_patches/high\S26\patch210.png,S26,high
3629,./image_patches/high\S26\patch211.png,S26,high
3630,./image_patches/high\S26\patch212.png,S26,high
3631,./image_patches/high\S26\patch213.png,S26,high
3632,./image_patches/high\S26\patch214.png,S26,high
3633,./image_patches/high\S26\patch215.png,S26,high
3634,./image_patches/high\S26\patch216.png,S26,high
3635,./image_patches/high\S26\patch217.png,S26,high
3636,./image_patches/high\S26\patch218.png,S26,high
3637,./image_patches/high\S26\patch219.png,S26,high
3638,./image_patches/high\S26\patch22.png,S26,high
3639,./image_patches/high\S26\patch220.png,S26,high
3640,./image_patches/high\S26\patch221.png,S26,high
3641,./image_patches/high\S26\patch222.png,S26,high
3642,./image_patches/high\S26\patch223.png,S26,high
3643,./image_patches/high\S26\patch224.png,S26,high
3644,./image_patches/high\S26\patch225.png,S26,high
3645,./image_patches/high\S26\patch226.png,S26,high
3646,./image_patches/high\S26\patch227.png,S26,high
3647,./image_patches/high\S26\patch228.png,S26,high
3648,./image_patches/high\S26\patch229.png,S26,high
3649,./image_patches/high\S26\patch23.png,S26,high
3650,./image_patches/high\S26\patch230.png,S26,high
3651,./image_patches/high\S26\patch231.png,S26,high
3652,./image_patches/high\S26\patch232.png,S26,high
3653,./image_patches/high\S26\patch233.png,S26,high
3654,./image_patches/high\S26\patch234.png,S26,high
3655,./image_patches/high\S26\patch24.png,S26,high
3656,./image_patches/high\S26\patch25.png,S26,high
3657,./image_patches/high\S26\patch26.png,S26,high
3658,./image_patches/high\S26\patch27.png,S26,high
3659,./image_patches/high\S26\patch28.png,S26,high
3660,./image_patches/high\S26\patch29.png,S26,high
3661,./image_patches/high\S26\patch30.png,S26,high
3662,./image_patches/high\S26\patch31.png,S26,high
3663,./image_patches/high\S26\patch32.png,S26,high
3664,./image_patches/high\S26\patch33.png,S26,high
3665,./image_patches/high\S26\patch34.png,S26,high
3666,./image_patches/high\S26\patch35.png,S26,high
3667,./image_patches/high\S26\patch36.png,S26,high
3668,./image_patches/high\S26\patch37.png,S26,high
3669,./image_patches/high\S26\patch38.png,S26,high
3670,./image_patches/high\S26\patch39.png,S26,high
3671,./image_patches/high\S26\patch40.png,S26,high
3672,./image_patches/high\S26\patch41.png,S26,high
3673,./image_patches/high\S26\patch42.png,S26,high
3674,./image_patches/high\S26\patch43.png,S26,high
3675,./image_patches/high\S26\patch44.png,S26,high
3676,./image_patches/high\S26\patch45.png,S26,high
3677,./image_patches/high\S26\patch46.png,S26,high
3678,./image_patches/high\S26\patch47.png,S26,high
3679,./image_patches/high\S26\patch48.png,S26,high
3680,./image_patches/high\S26\patch49.png,S26,high
3681,./image_patches/high\S26\patch50.png,S26,high
3682,./image_patches/high\S26\patch51.png,S26,high
3683,./image_patches/high\S26\patch52.png,S26,high
3684,./image_patches/high\S26\patch53.png,S26,high
3685,./image_patches/high\S26\patch54.png,S26,high
3686,./image_patches/high\S26\patch55.png,S26,high
3687,./image_patches/high\S26\patch56.png,S26,high
3688,./image_patches/high\S26\patch57.png,S26,high
3689,./image_patches/high\S26\patch58.png,S26,high
3690,./image_patches/high\S26\patch59.png,S26,high
3691,./image_patches/high\S26\patch60.png,S26,high
3692,./image_patches/high\S26\patch61.png,S26,high
3693,./image_patches/high\S26\patch62.png,S26,high
3694,./image_patches/high\S26\patch63.png,S26,high
3695,./image_patches/high\S26\patch64.png,S26,high
3696,./image_patches/high\S26\patch65.png,S26,high
3697,./image_patches/high\S26\patch66.png,S26,high
3698,./image_patches/high\S26\patch67.png,S26,high
3699,./image_patches/high\S26\patch68.png,S26,high
3700,./image_patches/high\S26\patch69.png,S26,high
3701,./image_patches/high\S26\patch70.png,S26,high
3702,./image_patches/high\S26\patch71.png,S26,high
3703,./image_patches/high\S26\patch72.png,S26,high
3704,./image_patches/high\S26\patch73.png,S26,high
3705,./image_patches/high\S26\patch74.png,S26,high
3706,./image_patches/high\S26\patch75.png,S26,high
3707,./image_patches/high\S26\patch76.png,S26,high
3708,./image_patches/high\S26\patch77.png,S26,high
3709,./image_patches/high\S26\patch78.png,S26,high
3710,./image_patches/high\S26\patch79.png,S26,high
3711,./image_patches/high\S26\patch80.png,S26,high
3712,./image_patches/high\S26\patch81.png,S26,high
3713,./image_patches/high\S26\patch82.png,S26,high
3714,./image_patches/high\S26\patch83.png,S26,high
3715,./image_patches/high\S26\patch84.png,S26,high
3716,./image_patches/high\S26\patch85.png,S26,high
3717,./image_patches/high\S26\patch86.png,S26,high
3718,./image_patches/high\S26\patch87.png,S26,high
3719,./image_patches/high\S26\patch88.png,S26,high
3720,./image_patches/high\S26\patch89.png,S26,high
3721,./image_patches/high\S26\patch90.png,S26,high
3722,./image_patches/high\S26\patch91.png,S26,high
3723,./image_patches/high\S26\patch92.png,S26,high
3724,./image_patches/high\S26\patch93.png,S26,high
3725,./image_patches/high\S26\patch94.png,S26,high
3726,./image_patches/high\S26\patch95.png,S26,high
3727,./image_patches/high\S26\patch96.png,S26,high
3728,./image_patches/high\S26\patch97.png,S26,high
3729,./image_patches/high\S26\patch98.png,S26,high
3730,./image_patches/high\S26\patch99.png,S26,high
3731,./image_patches/high\S27\patch01.png,S27,high
3732,./image_patches/high\S27\patch02.png,S27,high
3733,./image_patches/high\S27\patch03.png,S27,high
3734,./image_patches/high\S27\patch04.png,S27,high
3735,./image_patches/high\S27\patch05.png,S27,high
3736,./image_patches/high\S27\patch06.png,S27,high
3737,./image_patches/high\S27\patch07.png,S27,high
3738,./image_patches/high\S27\patch08.png,S27,high
3739,./image_patches/high\S27\patch09.png,S27,high
3740,./image_patches/high\S27\patch10.png,S27,high
3741,./image_patches/high\S27\patch100.png,S27,high
3742,./image_patches/high\S27\patch101.png,S27,high
3743,./image_patches/high\S27\patch102.png,S27,high
3744,./image_patches/high\S27\patch103.png,S27,high
3745,./image_patches/high\S27\patch104.png,S27,high
3746,./image_patches/high\S27\patch105.png,S27,high
3747,./image_patches/high\S27\patch106.png,S27,high
3748,./image_patches/high\S27\patch107.png,S27,high
3749,./image_patches/high\S27\patch108.png,S27,high
3750,./image_patches/high\S27\patch109.png,S27,high
3751,./image_patches/high\S27\patch11.png,S27,high
3752,./image_patches/high\S27\patch110.png,S27,high
3753,./image_patches/high\S27\patch111.png,S27,high
3754,./image_patches/high\S27\patch112.png,S27,high
3755,./image_patches/high\S27\patch113.png,S27,high
3756,./image_patches/high\S27\patch114.png,S27,high
3757,./image_patches/high\S27\patch115.png,S27,high
3758,./image_patches/high\S27\patch116.png,S27,high
3759,./image_patches/high\S27\patch117.png,S27,high
3760,./image_patches/high\S27\patch118.png,S27,high
3761,./image_patches/high\S27\patch119.png,S27,high
3762,./image_patches/high\S27\patch12.png,S27,high
3763,./image_patches/high\S27\patch120.png,S27,high
3764,./image_patches/high\S27\patch121.png,S27,high
3765,./image_patches/high\S27\patch122.png,S27,high
3766,./image_patches/high\S27\patch123.png,S27,high
3767,./image_patches/high\S27\patch124.png,S27,high
3768,./image_patches/high\S27\patch125.png,S27,high
3769,./image_patches/high\S27\patch126.png,S27,high
3770,./image_patches/high\S27\patch127.png,S27,high
3771,./image_patches/high\S27\patch128.png,S27,high
3772,./image_patches/high\S27\patch129.png,S27,high
3773,./image_patches/high\S27\patch13.png,S27,high
3774,./image_patches/high\S27\patch130.png,S27,high
3775,./image_patches/high\S27\patch131.png,S27,high
3776,./image_patches/high\S27\patch132.png,S27,high
3777,./image_patches/high\S27\patch133.png,S27,high
3778,./image_patches/high\S27\patch134.png,S27,high
3779,./image_patches/high\S27\patch135.png,S27,high
3780,./image_patches/high\S27\patch136.png,S27,high
3781,./image_patches/high\S27\patch137.png,S27,high
3782,./image_patches/high\S27\patch138.png,S27,high
3783,./image_patches/high\S27\patch139.png,S27,high
3784,./image_patches/high\S27\patch14.png,S27,high
3785,./image_patches/high\S27\patch140.png,S27,high
3786,./image_patches/high\S27\patch141.png,S27,high
3787,./image_patches/high\S27\patch142.png,S27,high
3788,./image_patches/high\S27\patch143.png,S27,high
3789,./image_patches/high\S27\patch144.png,S27,high
3790,./image_patches/high\S27\patch145.png,S27,high
3791,./image_patches/high\S27\patch146.png,S27,high
3792,./image_patches/high\S27\patch147.png,S27,high
3793,./image_patches/high\S27\patch148.png,S27,high
3794,./image_patches/high\S27\patch149.png,S27,high
3795,./image_patches/high\S27\patch15.png,S27,high
3796,./image_patches/high\S27\patch150.png,S27,high
3797,./image_patches/high\S27\patch151.png,S27,high
3798,./image_patches/high\S27\patch152.png,S27,high
3799,./image_patches/high\S27\patch153.png,S27,high
3800,./image_patches/high\S27\patch154.png,S27,high
3801,./image_patches/high\S27\patch155.png,S27,high
3802,./image_patches/high\S27\patch156.png,S27,high
3803,./image_patches/high\S27\patch157.png,S27,high
3804,./image_patches/high\S27\patch158.png,S27,high
3805,./image_patches/high\S27\patch159.png,S27,high
3806,./image_patches/high\S27\patch16.png,S27,high
3807,./image_patches/high\S27\patch160.png,S27,high
3808,./image_patches/high\S27\patch161.png,S27,high
3809,./image_patches/high\S27\patch162.png,S27,high
3810,./image_patches/high\S27\patch163.png,S27,high
3811,./image_patches/high\S27\patch164.png,S27,high
3812,./image_patches/high\S27\patch165.png,S27,high
3813,./image_patches/high\S27\patch166.png,S27,high
3814,./image_patches/high\S27\patch167.png,S27,high
3815,./image_patches/high\S27\patch168.png,S27,high
3816,./image_patches/high\S27\patch169.png,S27,high
3817,./image_patches/high\S27\patch17.png,S27,high
3818,./image_patches/high\S27\patch170.png,S27,high
3819,./image_patches/high\S27\patch171.png,S27,high
3820,./image_patches/high\S27\patch172.png,S27,high
3821,./image_patches/high\S27\patch173.png,S27,high
3822,./image_patches/high\S27\patch174.png,S27,high
3823,./image_patches/high\S27\patch175.png,S27,high
3824,./image_patches/high\S27\patch176.png,S27,high
3825,./image_patches/high\S27\patch177.png,S27,high
3826,./image_patches/high\S27\patch178.png,S27,high
3827,./image_patches/high\S27\patch179.png,S27,high
3828,./image_patches/high\S27\patch18.png,S27,high
3829,./image_patches/high\S27\patch180.png,S27,high
3830,./image_patches/high\S27\patch181.png,S27,high
3831,./image_patches/high\S27\patch182.png,S27,high
3832,./image_patches/high\S27\patch183.png,S27,high
3833,./image_patches/high\S27\patch184.png,S27,high
3834,./image_patches/high\S27\patch185.png,S27,high
3835,./image_patches/high\S27\patch186.png,S27,high
3836,./image_patches/high\S27\patch187.png,S27,high
3837,./image_patches/high\S27\patch188.png,S27,high
3838,./image_patches/high\S27\patch189.png,S27,high
3839,./image_patches/high\S27\patch19.png,S27,high
3840,./image_patches/high\S27\patch190.png,S27,high
3841,./image_patches/high\S27\patch191.png,S27,high
3842,./image_patches/high\S27\patch192.png,S27,high
3843,./image_patches/high\S27\patch193.png,S27,high
3844,./image_patches/high\S27\patch194.png,S27,high
3845,./image_patches/high\S27\patch195.png,S27,high
3846,./image_patches/high\S27\patch196.png,S27,high
3847,./image_patches/high\S27\patch197.png,S27,high
3848,./image_patches/high\S27\patch198.png,S27,high
3849,./image_patches/high\S27\patch199.png,S27,high
3850,./image_patches/high\S27\patch20.png,S27,high
3851,./image_patches/high\S27\patch200.png,S27,high
3852,./image_patches/high\S27\patch201.png,S27,high
3853,./image_patches/high\S27\patch202.png,S27,high
3854,./image_patches/high\S27\patch203.png,S27,high
3855,./image_patches/high\S27\patch204.png,S27,high
3856,./image_patches/high\S27\patch205.png,S27,high
3857,./image_patches/high\S27\patch206.png,S27,high
3858,./image_patches/high\S27\patch207.png,S27,high
3859,./image_patches/high\S27\patch208.png,S27,high
3860,./image_patches/high\S27\patch209.png,S27,high
3861,./image_patches/high\S27\patch21.png,S27,high
3862,./image_patches/high\S27\patch210.png,S27,high
3863,./image_patches/high\S27\patch211.png,S27,high
3864,./image_patches/high\S27\patch212.png,S27,high
3865,./image_patches/high\S27\patch213.png,S27,high
3866,./image_patches/high\S27\patch214.png,S27,high
3867,./image_patches/high\S27\patch215.png,S27,high
3868,./image_patches/high\S27\patch216.png,S27,high
3869,./image_patches/high\S27\patch217.png,S27,high
3870,./image_patches/high\S27\patch218.png,S27,high
3871,./image_patches/high\S27\patch219.png,S27,high
3872,./image_patches/high\S27\patch22.png,S27,high
3873,./image_patches/high\S27\patch220.png,S27,high
3874,./image_patches/high\S27\patch221.png,S27,high
3875,./image_patches/high\S27\patch222.png,S27,high
3876,./image_patches/high\S27\patch223.png,S27,high
3877,./image_patches/high\S27\patch224.png,S27,high
3878,./image_patches/high\S27\patch225.png,S27,high
3879,./image_patches/high\S27\patch226.png,S27,high
3880,./image_patches/high\S27\patch227.png,S27,high
3881,./image_patches/high\S27\patch228.png,S27,high
3882,./image_patches/high\S27\patch23.png,S27,high
3883,./image_patches/high\S27\patch24.png,S27,high
3884,./image_patches/high\S27\patch25.png,S27,high
3885,./image_patches/high\S27\patch26.png,S27,high
3886,./image_patches/high\S27\patch27.png,S27,high
3887,./image_patches/high\S27\patch28.png,S27,high
3888,./image_patches/high\S27\patch29.png,S27,high
3889,./image_patches/high\S27\patch30.png,S27,high
3890,./image_patches/high\S27\patch31.png,S27,high
3891,./image_patches/high\S27\patch32.png,S27,high
3892,./image_patches/high\S27\patch33.png,S27,high
3893,./image_patches/high\S27\patch34.png,S27,high
3894,./image_patches/high\S27\patch35.png,S27,high
3895,./image_patches/high\S27\patch36.png,S27,high
3896,./image_patches/high\S27\patch37.png,S27,high
3897,./image_patches/high\S27\patch38.png,S27,high
3898,./image_patches/high\S27\patch39.png,S27,high
3899,./image_patches/high\S27\patch40.png,S27,high
3900,./image_patches/high\S27\patch41.png,S27,high
3901,./image_patches/high\S27\patch42.png,S27,high
3902,./image_patches/high\S27\patch43.png,S27,high
3903,./image_patches/high\S27\patch44.png,S27,high
3904,./image_patches/high\S27\patch45.png,S27,high
3905,./image_patches/high\S27\patch46.png,S27,high
3906,./image_patches/high\S27\patch47.png,S27,high
3907,./image_patches/high\S27\patch48.png,S27,high
3908,./image_patches/high\S27\patch49.png,S27,high
3909,./image_patches/high\S27\patch50.png,S27,high
3910,./image_patches/high\S27\patch51.png,S27,high
3911,./image_patches/high\S27\patch52.png,S27,high
3912,./image_patches/high\S27\patch53.png,S27,high
3913,./image_patches/high\S27\patch54.png,S27,high
3914,./image_patches/high\S27\patch55.png,S27,high
3915,./image_patches/high\S27\patch56.png,S27,high
3916,./image_patches/high\S27\patch57.png,S27,high
3917,./image_patches/high\S27\patch58.png,S27,high
3918,./image_patches/high\S27\patch59.png,S27,high
3919,./image_patches/high\S27\patch60.png,S27,high
3920,./image_patches/high\S27\patch61.png,S27,high
3921,./image_patches/high\S27\patch62.png,S27,high
3922,./image_patches/high\S27\patch63.png,S27,high
3923,./image_patches/high\S27\patch64.png,S27,high
3924,./image_patches/high\S27\patch65.png,S27,high
3925,./image_patches/high\S27\patch66.png,S27,high
3926,./image_patches/high\S27\patch67.png,S27,high
3927,./image_patches/high\S27\patch68.png,S27,high
3928,./image_patches/high\S27\patch69.png,S27,high
3929,./image_patches/high\S27\patch70.png,S27,high
3930,./image_patches/high\S27\patch71.png,S27,high
3931,./image_patches/high\S27\patch72.png,S27,high
3932,./image_patches/high\S27\patch73.png,S27,high
3933,./image_patches/high\S27\patch74.png,S27,high
3934,./image_patches/high\S27\patch75.png,S27,high
3935,./image_patches/high\S27\patch76.png,S27,high
3936,./image_patches/high\S27\patch77.png,S27,high
3937,./image_patches/high\S27\patch78.png,S27,high
3938,./image_patches/high\S27\patch79.png,S27,high
3939,./image_patches/high\S27\patch80.png,S27,high
3940,./image_patches/high\S27\patch81.png,S27,high
3941,./image_patches/high\S27\patch82.png,S27,high
3942,./image_patches/high\S27\patch83.png,S27,high
3943,./image_patches/high\S27\patch84.png,S27,high
3944,./image_patches/high\S27\patch85.png,S27,high
3945,./image_patches/high\S27\patch86.png,S27,high
3946,./image_patches/high\S27\patch87.png,S27,high
3947,./image_patches/high\S27\patch88.png,S27,high
3948,./image_patches/high\S27\patch89.png,S27,high
3949,./image_patches/high\S27\patch90.png,S27,high
3950,./image_patches/high\S27\patch91.png,S27,high
3951,./image_patches/high\S27\patch92.png,S27,high
3952,./image_patches/high\S27\patch93.png,S27,high
3953,./image_patches/high\S27\patch94.png,S27,high
3954,./image_patches/high\S27\patch95.png,S27,high
3955,./image_patches/high\S27\patch96.png,S27,high
3956,./image_patches/high\S27\patch97.png,S27,high
3957,./image_patches/high\S27\patch98.png,S27,high
3958,./image_patches/high\S27\patch99.png,S27,high
3959,./image_patches/high\S28\patch01.png,S28,high
3960,./image_patches/high\S28\patch02.png,S28,high
3961,./image_patches/high\S28\patch03.png,S28,high
3962,./image_patches/high\S28\patch04.png,S28,high
3963,./image_patches/high\S28\patch05.png,S28,high
3964,./image_patches/high\S28\patch06.png,S28,high
3965,./image_patches/high\S28\patch07.png,S28,high
3966,./image_patches/high\S28\patch08.png,S28,high
3967,./image_patches/high\S28\patch09.png,S28,high
3968,./image_patches/high\S28\patch10.png,S28,high
3969,./image_patches/high\S28\patch100.png,S28,high
3970,./image_patches/high\S28\patch101.png,S28,high
3971,./image_patches/high\S28\patch102.png,S28,high
3972,./image_patches/high\S28\patch103.png,S28,high
3973,./image_patches/high\S28\patch104.png,S28,high
3974,./image_patches/high\S28\patch105.png,S28,high
3975,./image_patches/high\S28\patch106.png,S28,high
3976,./image_patches/high\S28\patch107.png,S28,high
3977,./image_patches/high\S28\patch108.png,S28,high
3978,./image_patches/high\S28\patch109.png,S28,high
3979,./image_patches/high\S28\patch11.png,S28,high
3980,./image_patches/high\S28\patch110.png,S28,high
3981,./image_patches/high\S28\patch111.png,S28,high
3982,./image_patches/high\S28\patch112.png,S28,high
3983,./image_patches/high\S28\patch113.png,S28,high
3984,./image_patches/high\S28\patch114.png,S28,high
3985,./image_patches/high\S28\patch115.png,S28,high
3986,./image_patches/high\S28\patch116.png,S28,high
3987,./image_patches/high\S28\patch117.png,S28,high
3988,./image_patches/high\S28\patch118.png,S28,high
3989,./image_patches/high\S28\patch119.png,S28,high
3990,./image_patches/high\S28\patch12.png,S28,high
3991,./image_patches/high\S28\patch120.png,S28,high
3992,./image_patches/high\S28\patch121.png,S28,high
3993,./image_patches/high\S28\patch122.png,S28,high
3994,./image_patches/high\S28\patch123.png,S28,high
3995,./image_patches/high\S28\patch124.png,S28,high
3996,./image_patches/high\S28\patch125.png,S28,high
3997,./image_patches/high\S28\patch126.png,S28,high
3998,./image_patches/high\S28\patch127.png,S28,high
3999,./image_patches/high\S28\patch128.png,S28,high
4000,./image_patches/high\S28\patch13.png,S28,high
4001,./image_patches/high\S28\patch14.png,S28,high
4002,./image_patches/high\S28\patch15.png,S28,high
4003,./image_patches/high\S28\patch16.png,S28,high
4004,./image_patches/high\S28\patch17.png,S28,high
4005,./image_patches/high\S28\patch18.png,S28,high
4006,./image_patches/high\S28\patch19.png,S28,high
4007,./image_patches/high\S28\patch20.png,S28,high
4008,./image_patches/high\S28\patch21.png,S28,high
4009,./image_patches/high\S28\patch22.png,S28,high
4010,./image_patches/high\S28\patch23.png,S28,high
4011,./image_patches/high\S28\patch24.png,S28,high
4012,./image_patches/high\S28\patch25.png,S28,high
4013,./image_patches/high\S28\patch26.png,S28,high
4014,./image_patches/high\S28\patch27.png,S28,high
4015,./image_patches/high\S28\patch28.png,S28,high
4016,./image_patches/high\S28\patch29.png,S28,high
4017,./image_patches/high\S28\patch30.png,S28,high
4018,./image_patches/high\S28\patch31.png,S28,high
4019,./image_patches/high\S28\patch32.png,S28,high
4020,./image_patches/high\S28\patch33.png,S28,high
4021,./image_patches/high\S28\patch34.png,S28,high
4022,./image_patches/high\S28\patch35.png,S28,high
4023,./image_patches/high\S28\patch36.png,S28,high
4024,./image_patches/high\S28\patch37.png,S28,high
4025,./image_patches/high\S28\patch38.png,S28,high
4026,./image_patches/high\S28\patch39.png,S28,high
4027,./image_patches/high\S28\patch40.png,S28,high
4028,./image_patches/high\S28\patch41.png,S28,high
4029,./image_patches/high\S28\patch42.png,S28,high
4030,./image_patches/high\S28\patch43.png,S28,high
4031,./image_patches/high\S28\patch44.png,S28,high
4032,./image_patches/high\S28\patch45.png,S28,high
4033,./image_patches/high\S28\patch46.png,S28,high
4034,./image_patches/high\S28\patch47.png,S28,high
4035,./image_patches/high\S28\patch48.png,S28,high
4036,./image_patches/high\S28\patch49.png,S28,high
4037,./image_patches/high\S28\patch50.png,S28,high
4038,./image_patches/high\S28\patch51.png,S28,high
4039,./image_patches/high\S28\patch52.png,S28,high
4040,./image_patches/high\S28\patch53.png,S28,high
4041,./image_patches/high\S28\patch54.png,S28,high
4042,./image_patches/high\S28\patch55.png,S28,high
4043,./image_patches/high\S28\patch56.png,S28,high
4044,./image_patches/high\S28\patch57.png,S28,high
4045,./image_patches/high\S28\patch58.png,S28,high
4046,./image_patches/high\S28\patch59.png,S28,high
4047,./image_patches/high\S28\patch60.png,S28,high
4048,./image_patches/high\S28\patch61.png,S28,high
4049,./image_patches/high\S28\patch62.png,S28,high
4050,./image_patches/high\S28\patch63.png,S28,high
4051,./image_patches/high\S28\patch64.png,S28,high
4052,./image_patches/high\S28\patch65.png,S28,high
4053,./image_patches/high\S28\patch66.png,S28,high
4054,./image_patches/high\S28\patch67.png,S28,high
4055,./image_patches/high\S28\patch68.png,S28,high
4056,./image_patches/high\S28\patch69.png,S28,high
4057,./image_patches/high\S28\patch70.png,S28,high
4058,./image_patches/high\S28\patch71.png,S28,high
4059,./image_patches/high\S28\patch72.png,S28,high
4060,./image_patches/high\S28\patch73.png,S28,high
4061,./image_patches/high\S28\patch74.png,S28,high
4062,./image_patches/high\S28\patch75.png,S28,high
4063,./image_patches/high\S28\patch76.png,S28,high
4064,./image_patches/high\S28\patch77.png,S28,high
4065,./image_patches/high\S28\patch78.png,S28,high
4066,./image_patches/high\S28\patch79.png,S28,high
4067,./image_patches/high\S28\patch80.png,S28,high
4068,./image_patches/high\S28\patch81.png,S28,high
4069,./image_patches/high\S28\patch82.png,S28,high
4070,./image_patches/high\S28\patch83.png,S28,high
4071,./image_patches/high\S28\patch84.png,S28,high
4072,./image_patches/high\S28\patch85.png,S28,high
4073,./image_patches/high\S28\patch86.png,S28,high
4074,./image_patches/high\S28\patch87.png,S28,high
4075,./image_patches/high\S28\patch88.png,S28,high
4076,./image_patches/high\S28\patch89.png,S28,high
4077,./image_patches/high\S28\patch90.png,S28,high
